PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Albert, Cecile H.; Yoccoz, Nigel G.; Edwards, Thomas C., Jr.; Graham, Catherine H.; Zimmermann, Niklaus E.; Thuiller, Wilfried				Graham, Catherine/A-9560-2011; THUILLER, Wilfried/G-3283-2010; albert, cecile/H-5804-2012; Yoccoz, Nigel/C-8561-2014; Zimmermann, Niklaus/A-4276-2008	THUILLER, Wilfried/0000-0002-5388-5274; Yoccoz, Nigel/0000-0003-2192-1039; Zimmermann, Niklaus/0000-0003-3099-9604			Sampling in ecology and evolution - bridging the gap between theory and practice								ECOGRAPHY				33	6	SI		1028	1037		10.1111/j.1600-0587.2010.06421.x			DEC 2010	2010																		0906-7590			WOS:000285755100005		
J	Allouche, Omri; Tsoar, Asaf; Kadmon, Ronen								Assessing the accuracy of species distribution models: prevalence, kappa and the true skill statistic (TSS)								JOURNAL OF APPLIED ECOLOGY				43	6			1223	1232		10.1111/j.1365-2664.2006.01214.x			DEC 2006	2006																		0021-8901			WOS:000241677100019		
J	Barbet-Massin, Morgane; Thuiller, Wilfried; Jiguet, Frederic				THUILLER, Wilfried/G-3283-2010	THUILLER, Wilfried/0000-0002-5388-5274			How much do we overestimate future local extinction rates when restricting the range of occurrence data in climate suitability models?								ECOGRAPHY				33	5			878	886		10.1111/j.1600-0587.2010.06181.x			OCT 2010	2010																		0906-7590			WOS:000283690900007		
J	Brotons, L; Thuiller, W; Araujo, MB; Hirzel, AH				THUILLER, Wilfried/G-3283-2010; Araujo, Miguel/B-6117-2008; Brotons, Lluis/D-1570-2009	THUILLER, Wilfried/0000-0002-5388-5274; Araujo, Miguel/0000-0002-5107-7265; Brotons, Lluis/0000-0002-4826-4457			Presence-absence versus presence-only modelling methods for predicting bird habitat suitability								ECOGRAPHY				27	4			437	448		10.1111/j.0906-7590.2004.03764.x			AUG 2004	2004																		0906-7590			WOS:000221533100004		
J	Buisson, Laetitia; Thuiller, Wilfried; Casajus, Nicolas; Lek, Sovan; Grenouillet, Gael				Grenouillet, Gael/C-8710-2011; THUILLER, Wilfried/G-3283-2010	THUILLER, Wilfried/0000-0002-5388-5274; Casajus, Nicolas/0000-0002-5537-5294			Uncertainty in ensemble forecasting of species distribution								GLOBAL CHANGE BIOLOGY				16	4			1145	1157		10.1111/j.1365-2486.2009.02000.x			APR 2010	2010																		1354-1013			WOS:000274813800001		
J	Elith, J; Graham, CH; Anderson, RP; Dudik, M; Ferrier, S; Guisan, A; Hijmans, RJ; Huettmann, F; Leathwick, JR; Lehmann, A; Li, J; Lohmann, LG; Loiselle, BA; Manion, G; Moritz, C; Nakamura, M; Nakazawa, Y; Overton, JM; Peterson, AT; Phillips, SJ; Richardson, K; Scachetti-Pereira, R; Schapire, RE; Soberon, J; Williams, S; Wisz, MS; Zimmermann, NE				Soberon, Jorge/N-7444-2015; Williams, Stephen/A-7250-2008; Graham, Catherine/A-9560-2011; Lehmann, Anthony/B-1544-2010; Moritz, Craig/A-7755-2012; Lohmann, Lucia/C-9492-2013; Peterson, A. Townsend/I-5697-2013; Wisz, Mary/J-7826-2013; Ferrier, Simon/C-1490-2009; Guisan, Antoine/A-1057-2011; Zimmermann, Niklaus/A-4276-2008; Elith, Jane/F-2022-2015; Hijmans, Robert/N-3299-2016; Loiselle, Bette/O-7106-2016; IB/USP, Botanica/Q-7627-2016	Soberon, Jorge/0000-0003-2160-4148; Williams, Stephen/0000-0002-2510-7408; Lohmann, Lucia/0000-0003-4960-0587; Peterson, A. Townsend/0000-0003-0243-2379; Ferrier, Simon/0000-0001-7884-2388; Guisan, Antoine/0000-0002-3998-4815; Zimmermann, Niklaus/0000-0003-3099-9604; Elith, Jane/0000-0002-8706-0326; Loiselle, Bette/0000-0003-1434-4173; Lehmann, Anthony/0000-0002-8279-8567; Wisz, Mary/0000-0002-5357-6367; Hijmans, Robert/0000-0001-5872-2872			Novel methods improve prediction of species' distributions from occurrence data								ECOGRAPHY				29	2			129	151		10.1111/j.2006.0906-7590.04596.x			APR 2006	2006																		0906-7590			WOS:000236767000001		
J	Engler, R; Guisan, A; Rechsteiner, L				Guisan, Antoine/A-1057-2011; Engler, Robin/B-7912-2015	Guisan, Antoine/0000-0002-3998-4815; 			An improved approach for predicting the distribution of rare and endangered species from occurrence and pseudo-absence data								JOURNAL OF APPLIED ECOLOGY				41	2			263	274		10.1111/j.0021-8901.2004.00881.x			APR 2004	2004																		0021-8901			WOS:000220587800007		
J	Farber, O; Kadmon, R								Assessment of alternative approaches for bioclimatic modeling with special emphasis on the Mahalanobis distance								ECOLOGICAL MODELLING				160	1-2			115	130	PII S0304-3800(02)00327-7	10.1016/S0304-3800(02)00327-7			FEB 1 2003	2003																		0304-3800			WOS:000180735900009		
J	Fielding, AH; Bell, JF								A review of methods for the assessment of prediction errors in conservation presence/absence models								ENVIRONMENTAL CONSERVATION				24	1			38	49		10.1017/S0376892997000088			MAR 1997	1997																		0376-8929			WOS:A1997XV97800008		
J	Godsoe, William				Godsoe, William/E-4344-2015				I can't define the niche but I know it when I see it: a formal link between statistical theory and the ecological niche								OIKOS				119	1			53	60		10.1111/j.1600-0706.2009.17630.x			JAN 2010	2010																		0030-1299			WOS:000273069000006		
