PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Aggelogiannaki, Eleni; Sarimveis, Haralambos								Nonlinear model predictive control for distributed parameter systems using data driven artificial neural network models								COMPUTERS & CHEMICAL ENGINEERING				32	6			1225	1237		10.1016/j.compchemeng.2007.05.002			JUN 2008	2008																		0098-1354			WOS:000255671900010		
J	Ahn, Hyo-Sung; Chen, YangQuan; Moore, Kevin L.				Chen, YangQuan/A-2301-2008	Chen, YangQuan/0000-0002-7422-5988			Iterative learning control: Brief survey and categorization								IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS				37	6			1099	1121		10.1109/TSMCC.2007.905759			NOV 2007	2007																		1094-6977	1558-2442		WOS:000250395300004		
J	Akin, Bilal; Choi, Seungdeog; Orguner, Umut; Toliyat, Hamid A.				Orguner, Umut/A-5234-2013	Orguner, Umut/0000-0002-7670-5635			A Simple Real-Time Fault Signature Monitoring Tool for Motor-Drive-Embedded Fault Diagnosis Systems								IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS				58	5			1990	2001		10.1109/TIE.2010.2051936			MAY 2011	2011																		0278-0046	1557-9948		WOS:000289478000050		
J	Battistelli, Giorgio; Benavoli, Alessio; Chisci, Luigi					BATTISTELLI, GIORGIO/0000-0002-0124-4715; benavoli, alessio/0000-0002-2522-7178			Data-driven communication for state estimation with sensor networks								AUTOMATICA				48	5			926	935		10.1016/j.automatica.2012.02.028			MAY 2012	2012																		0005-1098			WOS:000303906800027		
J	Biswal, Birendra; Dash, P. K.; Panigrahi, B. K.				Panigrahi, Bijaya Ketan/G-1005-2010	Panigrahi, Bijaya Ketan/0000-0003-2062-2889			Power Quality Disturbance Classification Using Fuzzy C-Means Algorithm and Adaptive Particle Swarm Optimization								IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS				56	1			212	220		10.1109/TIE.2008.928111			JAN 2009	2009																		0278-0046	1557-9948		WOS:000262326500025		
J	Bouzida, Ahcene; Touhami, Omar; Ibtiouen, Rachid; Belouchrani, Adel; Fadel, Maurice; Rezzoug, A.				Belouchrani, Adel/A-2366-2009	Belouchrani, Adel/0000-0002-4579-7346			Fault Diagnosis in Industrial Induction Machines Through Discrete Wavelet Transform								IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS				58	9			4385	4395		10.1109/TIE.2010.2095391			SEP 2011	2011																		0278-0046			WOS:000293920300067		
J	Campestrini, L.; Eckhard, D.; Gevers, M.; Bazanella, A. S.				Bazanella, Alexandre/G-3592-2012; Eckhard, Diego/G-2244-2011; Bazanella, Alexandre/Q-2503-2015	Eckhard, Diego/0000-0001-8557-0384; Bazanella, Alexandre/0000-0002-5639-0832; Campestrini, Luciola/0000-0001-7391-4004			Virtual Reference Feedback Tuning for non-minimum phase plants								AUTOMATICA				47	8			1778	1784		10.1016/j.automatica.2011.04.002			AUG 2011	2011																		0005-1098			WOS:000295344600027		
J	Campi, MC; Savaresi, SM								Direct nonlinear control design: The virtual reference feedback tuning (VRFT) approach								IEEE TRANSACTIONS ON AUTOMATIC CONTROL				51	1			14	27		10.1109/TAC.2005.861689			JAN 2006	2006																		0018-9286			WOS:000234724300002		
J	Chai, Tianyou; Zhang, Yajun; Wang, Hong; Su, Chun-Yi; Sun, Jing								Data-Based Virtual Unmodeled Dynamics Driven Multivariable Nonlinear Adaptive Switching Control								IEEE TRANSACTIONS ON NEURAL NETWORKS				22	12			2154	2172		10.1109/TNN.2011.2167685			DEC 2011	2011																		1045-9227			WOS:000299082900002	22106143	
J	Chi, Ronghu; Wang, Danwei; Hou, Zhongsheng; Jin, Shangtai				Wang Dan Wei, Wang D W/A-5030-2011				Data-driven optimal terminal iterative learning control								JOURNAL OF PROCESS CONTROL				22	10			2026	2037		10.1016/j.jprocont.2012.08.001			DEC 2012	2012																		0959-1524			WOS:000313316800017		
