PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Abbott, LF; Varela, JA; Sen, K; Nelson, SB					Nelson, Sacha/0000-0002-0108-8599			Synaptic depression and cortical gain control								SCIENCE				275	5297			220	224					JAN 10 1997	1997																		0036-8075			WOS:A1997WC02200041	8985017	
J	Anastasio, TJ; Patton, PE; Belkacem-Boussaid, K								Using Bayes' rule to model multisensory enhancement in the superior colliculus								NEURAL COMPUTATION				12	5			1165	1187		10.1162/089976600300015547			MAY 2000	2000																		0899-7667			WOS:000087725000008	10905812	
J	BALLARD, DH; HINTON, GE; SEJNOWSKI, TJ								PARALLEL VISUAL COMPUTATION								NATURE				306	5938			21	26		10.1038/306021a0			1983	1983																		0028-0836			WOS:A1983RP11900034	6633656	
J	BARLOW, HB								PATTERN RECOGNITION AND RESPONSES OF SENSORY NEURONS								ANNALS OF THE NEW YORK ACADEMY OF SCIENCES				156	A2			872	&		10.1111/j.1749-6632.1969.tb14019.x			1969	1969																		0077-8923			WOS:A1969D138200015	5258022	
J	Berridge, Kent C.				Berridge, Kent/C-1525-2009	Berridge, Kent/0000-0002-6031-2626			The debate over dopamine's role in reward: the case for incentive salience								PSYCHOPHARMACOLOGY				191	3			391	431		10.1007/s00213-006-0578-x			APR 2007	2007																		0033-3158	1432-2072		WOS:000244691500002	17072591	
J	Coricelli, Giorgio; Dolan, Raymond J.; Sirigu, Angela					Dolan, Ray/0000-0001-9356-761X			Brain, emotion and decision making: the paradigmatic example of regret								TRENDS IN COGNITIVE SCIENCES				11	6			258	265		10.1016/j.tics.2007.04.003			JUN 2007	2007																		1364-6613			WOS:000247277900005	17475537	
J	Daw, ND; Doya, K				Doya, Kenji/B-5841-2015	Doya, Kenji/0000-0002-2446-6820			The computational neurobiology of learning and reward								CURRENT OPINION IN NEUROBIOLOGY				16	2			199	204		10.1016/j.conb.2006.03.006			APR 2006	2006																		0959-4388			WOS:000237234700011	16563737	
J	DAYAN, P; HINTON, GE; NEAL, RM; ZEMEL, RS								THE HELMHOLTZ MACHINE								NEURAL COMPUTATION				7	5			889	904		10.1162/neco.1995.7.5.889			SEP 1995	1995																		0899-7667			WOS:A1995RT60600002	7584891	
J	Deneve, Sophie								Bayesian spiking neurons I: Inference								NEURAL COMPUTATION				20	1			91	117		10.1162/neco.2008.20.1.91			JAN 2008	2008																		0899-7667			WOS:000251613500004	18045002	
J	Desimone, R								Neural mechanisms for visual memory and their role in attention								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				93	24			13494	13499		10.1073/pnas.93.24.13494			NOV 26 1996	1996						Colloquium on Memory - Recording Experience in Cells and CircuitsColloquium on Memory - Recording Experience in Cells and Circuits	FEB 17-20, 1996FEB 17-20, 1996		NATL ACAD SCI IRVINE, IRVINE, CANATL ACAD SCI IRVINE, IRVINE, CA									0027-8424			WOS:A1996VV46700010	8942962	
J	Disney, Anita A.; Aoki, Chiye; Hawken, Michael J.								Gain modulation by nicotine in macaque V1								NEURON				56	4			701	713		10.1016/j.neuron.2007.09.034			NOV 21 2007	2007																		0896-6273			WOS:000251306600012	18031686	
J	Doya, K				Doya, Kenji/B-5841-2015	Doya, Kenji/0000-0002-2446-6820			Metalearning and neuromodulation								NEURAL NETWORKS				15	4-6			495	506	PII S0893-6080(02)00044-8	10.1016/S0893-6080(02)00044-8			JUN-JUL 2002	2002																		0893-6080			WOS:000178083500003	12371507	
J	Friston, K. J.; Trujillo-Barreto, N.; Daunizeau, J.				Friston, Karl/D-9230-2011; Trujillo-Barreto, Nelson/G-3764-2013; Trujillo-Barreto, Nelson/I-9402-2014; Daunizeau, Jean/F-9225-2010	Friston, Karl/0000-0001-7984-8909; Trujillo-Barreto, Nelson/0000-0001-6581-7503; Trujillo-Barreto, Nelson/0000-0001-6581-7503; Daunizeau, Jean/0000-0001-9142-1270			DEM: A variational treatment of dynamic systems								NEUROIMAGE				41	3			849	885		10.1016/j.neuroimage.2008.02.054			JUL 2008	2008																		1053-8119			WOS:000256271700019	18434205	
J	Friston, Karl J.; Kilner, James; Harrison, Lee				Kilner, James/A-2040-2010; Friston, Karl/D-9230-2011	Friston, Karl/0000-0001-7984-8909; Kilner, James/0000-0002-6632-6797			A free energy principle for the brain								JOURNAL OF PHYSIOLOGY-PARIS				100	1-3			70	87		10.1016/j.jphysparis.2006.10.001			JUL-SEP 2006	2006																		0928-4257	1769-7115		WOS:000243319900006	17097864	
J	Friston, Karl J.				Friston, Karl/D-9230-2011	Friston, Karl/0000-0001-7984-8909			Hierarchical Models in the Brain								PLOS COMPUTATIONAL BIOLOGY				4	11					e1000211	10.1371/journal.pcbi.1000211			NOV 2008	2008																		1553-7358			WOS:000261480800004	18989391	
J	Friston, Karl J.; Stephan, Klaas E.				Friston, Karl/D-9230-2011	Friston, Karl/0000-0001-7984-8909; Stephan, Klaas Enno/0000-0002-8594-9092			Free-energy and the brain								SYNTHESE				159	3			417	458		10.1007/s11229-007-9237-y			DEC 2007	2007																		0039-7857			WOS:000250921500006	19325932	
J	Friston, KJ				Friston, Karl/D-9230-2011	Friston, Karl/0000-0001-7984-8909			A theory of cortical responses								PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				360	1456			815	836		10.1098/rstb.2005.1622			APR 29 2005	2005																		0962-8436	1471-2970		WOS:000229929100011	15937014	
J	Furey, Maura L.; Pietrini, Pietro; Haxby, James V.; Drevets, Wayne C.				Furey, Maura/H-5273-2013				Selective effects of cholinergic modulation on task performance during selective attention								NEUROPSYCHOPHARMACOLOGY				33	4			913	923		10.1038/sj.npp.1301461			MAR 2008	2008																		0893-133X			WOS:000253090900020	17534379	
J	Gold, JI; Shadlen, MN					Shadlen, Michael/0000-0002-2002-2210			Neural computations that underlie decisions about sensory stimuli								TRENDS IN COGNITIVE SCIENCES				5	1			10	16		10.1016/S1364-6613(00)01567-9			JAN 2001	2001																		1364-6613			WOS:000166709800014		
J	Grossberg, Stephen; Versace, Massimiliano				Versace, Massimiliano/B-8250-2009				Spikes, synchrony, and attentive learning by laminar thalamocortical circuits								BRAIN RESEARCH				1218				278	312		10.1016/j.brainres.2008.04.024			JUL 7 2008	2008																		0006-8993			WOS:000258016300027	18533136	
J	Hirayama, J; Yoshimoto, J; Ishii, S				Yoshimoto, Junichiro/B-5884-2015	Yoshimoto, Junichiro/0000-0001-7995-0321			Bayesian representation learning in the cortex regulated by acetylcholine								NEURAL NETWORKS				17	10			1391	1400		10.1016/j.neunet.2004.06.006			DEC 2004	2004																		0893-6080			WOS:000225417800001	15541942	
