PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Albert, SM; Rabkin, JG; Del Bene, ML; Tider, T; O'Sullivan, I; Rowland, LP; Mitsumoto, H					Albert, Steven/0000-0001-6786-9956			Wish to die in end-stage ALS								NEUROLOGY				65	1			68	74		10.1212/01.wnl.0000168161.54833.bb			JUL 12 2005	2005																		0028-3878			WOS:000230427200014	16009887	
J	BANDURA, A								SOCIAL LEARNING OF MORAL JUDGMENTS								JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY				11	3			275	&		10.1037/h0026998			1969	1969																		0022-3514			WOS:A1969C908300011	5784267	
J	Berger, H								Electroencephalogram in humans								ARCHIV FUR PSYCHIATRIE UND NERVENKRANKHEITEN				87				527	570		10.1007/BF01797193			1929	1929																		0003-9373			WOS:000202492500023		
J	BIRBAUMER, N; ROBERTS, LE; LUTZENBERGER, W; ROCKSTROH, B; ELBERT, T				Elbert, Thomas/C-8556-2009				AREA-SPECIFIC SELF-REGULATION OF SLOW CORTICAL POTENTIALS ON THE SAGITTAL MIDLINE AND ITS EFFECTS ON BEHAVIOR								ELECTROENCEPHALOGRAPHY AND CLINICAL NEUROPHYSIOLOGY				84	4			353	361		10.1016/0168-5597(92)90088-S			JUL-AUG 1992	1992																		0013-4694			WOS:A1992JE45700007	1378005	
J	Birbaumer, N; Hinterberger, T; Kubler, A; Neumann, N					Kubler, Andrea/0000-0003-4876-0415			The thought-translation device (TTD): Neurobehavioral mechanisms and clinical outcome								IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING				11	2			120	123		10.1109/TNSRE.2003.814439			JUN 2003	2003						2nd International Meeting on the Brain-Computer Interfaces for Communication and Control2nd International Meeting on the Brain-Computer Interfaces for Communication and Control	JUN, 2002JUN, 2002		RENSSELAERVILLE, NYRENSSELAERVILLE, NY									1534-4320	1558-0210		WOS:000184382700005	12899251	
J	BIRBAUMER, N; FLOR, H; CEVEY, B; DWORKIN, B; MILLER, NE					Flor, Herta/0000-0003-4809-5398			BEHAVIORAL TREATMENT OF SCOLIOSIS AND KYPHOSIS								JOURNAL OF PSYCHOSOMATIC RESEARCH				38	6			623	628		10.1016/0022-3999(94)90060-4			AUG 1994	1994																		0022-3999			WOS:A1994PE09100016	7990071	
J	Birbaumer, N; Ghanayim, N; Hinterberger, T; Iversen, I; Kotchoubey, B; Kubler, A; Perelmouter, J; Taub, E; Flor, H								A spelling device for the paralysed								NATURE				398	6725			297	298		10.1038/18581			MAR 25 1999	1999																		0028-0836			WOS:000079369600033	10192330	
J	Birbaumer, N								Slow cortical potentials: Plasticity, operant control, and behavioral effects								NEUROSCIENTIST				5	2			74	78		10.1177/107385849900500211			MAR 1999	1999																		1073-8584			WOS:000078968500011		
J	BIRBAUMER, N; ELBERT, T; CANAVAN, AGM; ROCKSTROH, B				Elbert, Thomas/C-8556-2009				SLOW POTENTIALS OF THE CEREBRAL-CORTEX AND BEHAVIOR								PHYSIOLOGICAL REVIEWS				70	1			1	41					JAN 1990	1990																		0031-9333			WOS:A1990CH45900001	2404287	
J	Braun, C; Schweizer, R; Elbert, T; Birbaumer, N; Taub, E				Elbert, Thomas/C-8556-2009; Braun, Christoph/E-4561-2010; Braun, Christoph/J-4160-2014	Braun, Christoph/0000-0002-7836-4010; Braun, Christoph/0000-0002-7836-4010			Differential activation in somatosensory cortex for different discrimination tasks								JOURNAL OF NEUROSCIENCE				20	1			446	450					JAN 1 2000	2000																		0270-6474			WOS:000084581800051	10627620	
J	Breitbart, W; Rosenfeld, B; Pessin, H; Kaim, M; Funesti-Esch, J; Galietta, M; Nelson, CJ; Brescia, R								Depression, hopelessness, and desire for hastened death in terminally ill patients with cancer								JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION				284	22			2907	2911		10.1001/jama.284.22.2907			DEC 13 2000	2000																		0098-7484			WOS:000165717000031	11147988	
