PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Ackermann, Thomas; Ancell, Graeme; Borup, Lasse Diness; Eriksen, Peter Borre; Ernst, Bernhard; Groome, Frank; Lange, Matthias; Moehrlen, Corinna; Orths, Antje G.; O'Sullivan, Jonathan; de la Torre, Miguel								Where the Wind Blows								IEEE POWER & ENERGY MAGAZINE				7	6			65	75		10.1109/MPE.2009.934658			NOV-DEC 2009	2009																		1540-7977			WOS:000271237200008		
J	Barbounis, T. G.; Theocharis, J. B.								Locally recurrent neural networks for wind speed prediction using spatial correlation								INFORMATION SCIENCES				177	24			5775	5797		10.1016/j.ins.2007.05.024			DEC 15 2007	2007																		0020-0255			WOS:000250899400021		
J	Bathurst, GN; Strbac, G								Value of combining energy storage and wind in short-term energy and balancing markets								ELECTRIC POWER SYSTEMS RESEARCH				67	1			1	8		10.1016/S0378-7796(03)00050-6			OCT 2003	2003																		0378-7796			WOS:000185275500001		
J	BUBNOVA, R; HELLO, G; BENARD, P; GELEYN, JF								INTEGRATION OF THE FULLY ELASTIC EQUATIONS CAST IN THE HYDROSTATIC-PRESSURE TERRAIN-FOLLOWING COORDINATE IN THE FRAMEWORK OF THE ARPEGE/ALADIN NWP SYSTEM								MONTHLY WEATHER REVIEW				123	2			515	535		10.1175/1520-0493(1995)123<0515:IOTFEE>2.0.CO;2			FEB 1995	1995																		0027-0644			WOS:A1995QV85200015		
J	Cellura, M.; Cirrincione, G.; Marvuglia, A.; Miraoui, A.					Marvuglia, Antonino/0000-0002-8360-8040; Cellura, Maurizio/0000-0003-4908-1385			Wind speed spatial estimation for energy planning in Sicily: A neural kriging application								RENEWABLE ENERGY				33	6			1251	1266		10.1016/j.renene.2007.08.013			JUN 2008	2008																		0960-1481			WOS:000254678100012		
J	Damousis, IG; Alexiadis, MC; Theocharis, JB; Dokopoulos, PS								A fuzzy model for wind speed prediction and power generation in wind parks using spatial correlation								IEEE TRANSACTIONS ON ENERGY CONVERSION				19	2			352	361		10.1109/TEC.2003.821865			JUN 2004	2004																		0885-8969			WOS:000221578600017		
J	DINAR, N								MASS CONSISTENT MODELS FOR WIND DISTRIBUTION IN COMPLEX TERRAIN - FAST ALGORITHMS FOR 3-DIMENSIONAL PROBLEMS								BOUNDARY-LAYER METEOROLOGY				30	1-4			177	199		10.1007/BF00121954			1984	1984																		0006-8314			WOS:A1984TW65700010		
J	El-Fouly, T. H. M.; El-Saadany, E. F.; Salama, M. M. A.					EL-Fouly, Tarek/0000-0002-3349-417X			Grey predictor for wind energy conversion systems output power prediction								IEEE TRANSACTIONS ON POWER SYSTEMS				21	3			1450	1452		10.1109/TPWRS.2006.879246			AUG 2006	2006																		0885-8950			WOS:000239355300049		
J	Fan, Shu; Liao, James R.; Yokoyama, Ryuichi; Chen, Luonan; Lee, Wei-Jen								Forecasting the Wind Generation Using a Two-Stage Network Based on Meteorological Information								IEEE TRANSACTIONS ON ENERGY CONVERSION				24	2			474	482		10.1109/TEC.2008.2001457			JUN 2009	2009																		0885-8969			WOS:000266330700020		
J	Focken, U; Lange, M; Monnich, K; Waldl, HP; Beyer, HG; Luig, A								Short-term prediction of the aggregated power output of wind farms - a statistical analysis of the reduction of the prediction error by spatial smoothing effects								JOURNAL OF WIND ENGINEERING AND INDUSTRIAL AERODYNAMICS				90	3			231	246	PII S0167-6105(01)00222-7	10.1016/S0167-6105(01)00222-7			MAR 2002	2002																		0167-6105			WOS:000174999500006		
J	Jursa, Rene; Rohrig, Kurt								Short-term wind power forecasting using evolutionary algorithms for the automated specification of artificial intelligence models								INTERNATIONAL JOURNAL OF FORECASTING				24	4			694	709		10.1016/j.ijforecast.2008.08.007			OCT-DEC 2008	2008																		0169-2070			WOS:000261670500010		
J	Kusiak, Andrew; Zheng, Haiyang; Song, Zhe								Short-Term Prediction of Wind Farm Power: A Data Mining Approach								IEEE TRANSACTIONS ON ENERGY CONVERSION				24	1			125	136		10.1109/TEC.2008.2006552			MAR 2009	2009																		0885-8969			WOS:000263639000014		
